"cnty_fips","display_name","Value","theme_range"
51720,"""Norton, (VA)""",35.9,"35.8 - 38.2 (613)"
54005,"""Boone, (WV)""",47.5,"41.9 - 56.9 (624)"
54019,"""Fayette, (WV)""",45.3,"41.9 - 56.9 (624)"
54039,"""Kanawha, (WV)""",45.1,"41.9 - 56.9 (624)"
54043,"""Lincoln, (WV)""",46,"41.9 - 56.9 (624)"
54045,"""Logan, (WV)""",48.4,"41.9 - 56.9 (624)"
54047,"""McDowell, (WV)""",51.3,"41.9 - 56.9 (624)"
54055,"""Mercer, (WV)""",45.1,"41.9 - 56.9 (624)"
54059,"""Mingo, (WV)""",47.3,"41.9 - 56.9 (624)"
54067,"""Nicholas, (WV)""",47.6,"41.9 - 56.9 (624)"
54081,"""Raleigh, (WV)""",45.9,"41.9 - 56.9 (624)"
54089,"""Summers, (WV)""",49.3,"41.9 - 56.9 (624)"
54099,"""Wayne, (WV)""",44.4,"41.9 - 56.9 (624)"
54109,"""Wyoming, (WV)""",48,"41.9 - 56.9 (624)"
18001,"""Adams, (IN)""",37.7,"35.8 - 38.2 (613)"
18003,"""Allen, (IN)""",34.5,"32.8 - 35.7 (637)"
18005,"""Bartholomew, (IN)""",34.7,"32.8 - 35.7 (637)"
18009,"""Blackford, (IN)""",39.9,"38.3 - 41.8 (622)"
18011,"""Boone, (IN)""",31.5,"18.7 - 32.7 (646)"
18013,"""Brown, (IN)""",40.2,"38.3 - 41.8 (622)"
18015,"""Carroll, (IN)""",38.6,"38.3 - 41.8 (622)"
18017,"""Cass, (IN)""",36.8,"35.8 - 38.2 (613)"
18019,"""Clark, (IN)""",37.3,"35.8 - 38.2 (613)"
18021,"""Clay, (IN)""",37.8,"35.8 - 38.2 (613)"
18023,"""Clinton, (IN)""",37.5,"35.8 - 38.2 (613)"
18027,"""Daviess, (IN)""",36.3,"35.8 - 38.2 (613)"
18029,"""Dearborn, (IN)""",36.5,"35.8 - 38.2 (613)"
18031,"""Decatur, (IN)""",37.3,"35.8 - 38.2 (613)"
18033,"""DeKalb, (IN)""",37.2,"35.8 - 38.2 (613)"
18035,"""Delaware, (IN)""",34.5,"32.8 - 35.7 (637)"
18039,"""Elkhart, (IN)""",34.9,"32.8 - 35.7 (637)"
18041,"""Fayette, (IN)""",40.5,"38.3 - 41.8 (622)"
18047,"""Franklin, (IN)""",37.7,"35.8 - 38.2 (613)"
18049,"""Fulton, (IN)""",37.5,"35.8 - 38.2 (613)"
18053,"""Grant, (IN)""",39.1,"38.3 - 41.8 (622)"
18055,"""Greene, (IN)""",39.4,"38.3 - 41.8 (622)"
18057,"""Hamilton, (IN)""",29.3,"18.7 - 32.7 (646)"
18059,"""Hancock, (IN)""",35.8,"35.8 - 38.2 (613)"
18063,"""Hendricks, (IN)""",33.4,"32.8 - 35.7 (637)"
18065,"""Henry, (IN)""",39.1,"38.3 - 41.8 (622)"
18067,"""Howard, (IN)""",37.2,"35.8 - 38.2 (613)"
18069,"""Huntington, (IN)""",38,"35.8 - 38.2 (613)"
18071,"""Jackson, (IN)""",36.4,"35.8 - 38.2 (613)"
18073,"""Jasper, (IN)""",35.2,"32.8 - 35.7 (637)"
18075,"""Jay, (IN)""",39.7,"38.3 - 41.8 (622)"
18077,"""Jefferson, (IN)""",37,"35.8 - 38.2 (613)"
18079,"""Jennings, (IN)""",38.6,"38.3 - 41.8 (622)"
18081,"""Johnson, (IN)""",32.3,"18.7 - 32.7 (646)"
18085,"""Kosciusko, (IN)""",35.7,"32.8 - 35.7 (637)"
18087,"""LaGrange, (IN)""",35.1,"32.8 - 35.7 (637)"
18091,"""LaPorte, (IN)""",38.5,"38.3 - 41.8 (622)"
18093,"""Lawrence, (IN)""",39.5,"38.3 - 41.8 (622)"
18095,"""Madison, (IN)""",39.5,"38.3 - 41.8 (622)"
18097,"""Marion, (IN)""",35.6,"32.8 - 35.7 (637)"
18099,"""Marshall, (IN)""",36.7,"35.8 - 38.2 (613)"
18101,"""Martin, (IN)""",39.9,"38.3 - 41.8 (622)"
18103,"""Miami, (IN)""",37.8,"35.8 - 38.2 (613)"
18105,"""Monroe, (IN)""",27.2,"18.7 - 32.7 (646)"
18107,"""Montgomery, (IN)""",35.7,"32.8 - 35.7 (637)"
18109,"""Morgan, (IN)""",37.1,"35.8 - 38.2 (613)"
18113,"""Noble, (IN)""",35.7,"32.8 - 35.7 (637)"
18115,"""Ohio, (IN)""",39.2,"38.3 - 41.8 (622)"
18117,"""Orange, (IN)""",40.7,"38.3 - 41.8 (622)"
18119,"""Owen, (IN)""",39.7,"38.3 - 41.8 (622)"
18127,"""Porter, (IN)""",35,"32.8 - 35.7 (637)"
18131,"""Pulaski, (IN)""",39.6,"38.3 - 41.8 (622)"
18133,"""Putnam, (IN)""",35,"32.8 - 35.7 (637)"
18135,"""Randolph, (IN)""",39.9,"38.3 - 41.8 (622)"
18137,"""Ripley, (IN)""",37.2,"35.8 - 38.2 (613)"
18139,"""Rush, (IN)""",39.5,"38.3 - 41.8 (622)"
18141,"""St. Joseph, (IN)""",34.5,"32.8 - 35.7 (637)"
18143,"""Scott, (IN)""",38,"35.8 - 38.2 (613)"
18145,"""Shelby, (IN)""",38.2,"35.8 - 38.2 (613)"
18149,"""Starke, (IN)""",39.7,"38.3 - 41.8 (622)"
18151,"""Steuben, (IN)""",36.4,"35.8 - 38.2 (613)"
18155,"""Switzerland, (IN)""",41.2,"38.3 - 41.8 (622)"
18157,"""Tippecanoe, (IN)""",28.4,"18.7 - 32.7 (646)"
18159,"""Tipton, (IN)""",39.1,"38.3 - 41.8 (622)"
18161,"""Union, (IN)""",38.1,"35.8 - 38.2 (613)"
18169,"""Wabash, (IN)""",39.3,"38.3 - 41.8 (622)"
18175,"""Washington, (IN)""",39.2,"38.3 - 41.8 (622)"
18177,"""Wayne, (IN)""",39.7,"38.3 - 41.8 (622)"
18179,"""Wells, (IN)""",37.3,"35.8 - 38.2 (613)"
18181,"""White, (IN)""",38.1,"35.8 - 38.2 (613)"
18183,"""Whitley, (IN)""",36.4,"35.8 - 38.2 (613)"
21015,"""Boone, (KY)""",35.7,"32.8 - 35.7 (637)"
21023,"""Bracken, (KY)""",42.5,"41.9 - 56.9 (624)"
21037,"""Campbell, (KY)""",36.9,"35.8 - 38.2 (613)"
21041,"""Carroll, (KY)""",42.6,"41.9 - 56.9 (624)"
21077,"""Gallatin, (KY)""",40.9,"38.3 - 41.8 (622)"
21081,"""Grant, (KY)""",39.8,"38.3 - 41.8 (622)"
21089,"""Greenup, (KY)""",46.3,"41.9 - 56.9 (624)"
21097,"""Harrison, (KY)""",42.4,"41.9 - 56.9 (624)"
21103,"""Henry, (KY)""",43.3,"41.9 - 56.9 (624)"
21117,"""Kenton, (KY)""",36.7,"35.8 - 38.2 (613)"
21135,"""Lewis, (KY)""",45.3,"41.9 - 56.9 (624)"
21161,"""Mason, (KY)""",42.8,"41.9 - 56.9 (624)"
21185,"""Oldham, (KY)""",35.1,"32.8 - 35.7 (637)"
21187,"""Owen, (KY)""",44.2,"41.9 - 56.9 (624)"
21191,"""Pendleton, (KY)""",41,"38.3 - 41.8 (622)"
21201,"""Robertson, (KY)""",47.4,"41.9 - 56.9 (624)"
21223,"""Trimble, (KY)""",42.7,"41.9 - 56.9 (624)"
26005,"""Allegan, (MI)""",34,"32.8 - 35.7 (637)"
26011,"""Arenac, (MI)""",41.5,"38.3 - 41.8 (622)"
26015,"""Barry, (MI)""",36.1,"35.8 - 38.2 (613)"
26017,"""Bay, (MI)""",34.8,"32.8 - 35.7 (637)"
26019,"""Benzie, (MI)""",38.1,"35.8 - 38.2 (613)"
26021,"""Berrien, (MI)""",37.2,"35.8 - 38.2 (613)"
26023,"""Branch, (MI)""",36.4,"35.8 - 38.2 (613)"
26025,"""Calhoun, (MI)""",36.3,"35.8 - 38.2 (613)"
26027,"""Cass, (MI)""",37.2,"35.8 - 38.2 (613)"
26035,"""Clare, (MI)""",40.6,"38.3 - 41.8 (622)"
26037,"""Clinton, (MI)""",33.4,"32.8 - 35.7 (637)"
26045,"""Eaton, (MI)""",34.5,"32.8 - 35.7 (637)"
26049,"""Genesee, (MI)""",40.2,"38.3 - 41.8 (622)"
26051,"""Gladwin, (MI)""",42.8,"41.9 - 56.9 (624)"
26057,"""Gratiot, (MI)""",35.1,"32.8 - 35.7 (637)"
26059,"""Hillsdale, (MI)""",35.1,"32.8 - 35.7 (637)"
26063,"""Huron, (MI)""",39.6,"38.3 - 41.8 (622)"
26065,"""Ingham, (MI)""",29.1,"18.7 - 32.7 (646)"
26067,"""Ionia, (MI)""",33.6,"32.8 - 35.7 (637)"
26069,"""Iosco, (MI)""",41.5,"38.3 - 41.8 (622)"
26073,"""Isabella, (MI)""",27.6,"18.7 - 32.7 (646)"
26075,"""Jackson, (MI)""",36.3,"35.8 - 38.2 (613)"
26077,"""Kalamazoo, (MI)""",30.1,"18.7 - 32.7 (646)"
26081,"""Kent, (MI)""",29.8,"18.7 - 32.7 (646)"
26085,"""Lake, (MI)""",45.1,"41.9 - 56.9 (624)"
26087,"""Lapeer, (MI)""",35.9,"35.8 - 38.2 (613)"
26091,"""Lenawee, (MI)""",35.4,"32.8 - 35.7 (637)"
26093,"""Livingston, (MI)""",33.2,"32.8 - 35.7 (637)"
26099,"""Macomb, (MI)""",35.5,"32.8 - 35.7 (637)"
26101,"""Manistee, (MI)""",38.7,"38.3 - 41.8 (622)"
26105,"""Mason, (MI)""",38.6,"38.3 - 41.8 (622)"
26107,"""Mecosta, (MI)""",32.7,"18.7 - 32.7 (646)"
26111,"""Midland, (MI)""",33.4,"32.8 - 35.7 (637)"
26113,"""Missaukee, (MI)""",37.7,"35.8 - 38.2 (613)"
26115,"""Monroe, (MI)""",34.9,"32.8 - 35.7 (637)"
26117,"""Montcalm, (MI)""",36,"35.8 - 38.2 (613)"
26121,"""Muskegon, (MI)""",35.5,"32.8 - 35.7 (637)"
26123,"""Newaygo, (MI)""",37.4,"35.8 - 38.2 (613)"
26125,"""Oakland, (MI)""",30.7,"18.7 - 32.7 (646)"
26127,"""Oceana, (MI)""",37.8,"35.8 - 38.2 (613)"
26129,"""Ogemaw, (MI)""",40.9,"38.3 - 41.8 (622)"
26133,"""Osceola, (MI)""",39.2,"38.3 - 41.8 (622)"
26139,"""Ottawa, (MI)""",30,"18.7 - 32.7 (646)"
26143,"""Roscommon, (MI)""",43.5,"41.9 - 56.9 (624)"
26145,"""Saginaw, (MI)""",37.6,"35.8 - 38.2 (613)"
26147,"""St. Clair, (MI)""",35.7,"32.8 - 35.7 (637)"
26149,"""St. Joseph, (MI)""",35,"32.8 - 35.7 (637)"
26151,"""Sanilac, (MI)""",38,"35.8 - 38.2 (613)"
26155,"""Shiawassee, (MI)""",35.5,"32.8 - 35.7 (637)"
26157,"""Tuscola, (MI)""",36.8,"35.8 - 38.2 (613)"
26159,"""Van Buren, (MI)""",37.7,"35.8 - 38.2 (613)"
26161,"""Washtenaw, (MI)""",25.3,"18.7 - 32.7 (646)"
26163,"""Wayne, (MI)""",39.5,"38.3 - 41.8 (622)"
26165,"""Wexford, (MI)""",37.1,"35.8 - 38.2 (613)"
39001,"""Adams, (OH)""",38,"35.8 - 38.2 (613)"
39003,"""Allen, (OH)""",38.3,"38.3 - 41.8 (622)"
39005,"""Ashland, (OH)""",35.3,"32.8 - 35.7 (637)"
39007,"""Ashtabula, (OH)""",37.3,"35.8 - 38.2 (613)"
39009,"""Athens, (OH)""",29.3,"18.7 - 32.7 (646)"
39011,"""Auglaize, (OH)""",34.9,"32.8 - 35.7 (637)"
39013,"""Belmont, (OH)""",36.9,"35.8 - 38.2 (613)"
39015,"""Brown, (OH)""",37.9,"35.8 - 38.2 (613)"
39017,"""Butler, (OH)""",32.2,"18.7 - 32.7 (646)"
39019,"""Carroll, (OH)""",38.9,"38.3 - 41.8 (622)"
39021,"""Champaign, (OH)""",36.5,"35.8 - 38.2 (613)"
39023,"""Clark, (OH)""",36.5,"35.8 - 38.2 (613)"
39025,"""Clermont, (OH)""",33.2,"32.8 - 35.7 (637)"
39027,"""Clinton, (OH)""",34.9,"32.8 - 35.7 (637)"
39029,"""Columbiana, (OH)""",37.9,"35.8 - 38.2 (613)"
39031,"""Coshocton, (OH)""",38,"35.8 - 38.2 (613)"
39033,"""Crawford, (OH)""",37.6,"35.8 - 38.2 (613)"
39035,"""Cuyahoga, (OH)""",35.7,"32.8 - 35.7 (637)"
39037,"""Darke, (OH)""",37.1,"35.8 - 38.2 (613)"
39039,"""Defiance, (OH)""",35.3,"32.8 - 35.7 (637)"
39041,"""Delaware, (OH)""",30.4,"18.7 - 32.7 (646)"
39043,"""Erie, (OH)""",38.4,"38.3 - 41.8 (622)"
39045,"""Fairfield, (OH)""",33.9,"32.8 - 35.7 (637)"
39047,"""Fayette, (OH)""",36,"35.8 - 38.2 (613)"
39049,"""Franklin, (OH)""",31.4,"18.7 - 32.7 (646)"
39051,"""Fulton, (OH)""",33.8,"32.8 - 35.7 (637)"
39053,"""Gallia, (OH)""",39.8,"38.3 - 41.8 (622)"
39055,"""Geauga, (OH)""",34.4,"32.8 - 35.7 (637)"
39057,"""Greene, (OH)""",32.3,"18.7 - 32.7 (646)"
39059,"""Guernsey, (OH)""",38,"35.8 - 38.2 (613)"
39061,"""Hamilton, (OH)""",34.4,"32.8 - 35.7 (637)"
39063,"""Hancock, (OH)""",31.2,"18.7 - 32.7 (646)"
39065,"""Hardin, (OH)""",33.5,"32.8 - 35.7 (637)"
39067,"""Harrison, (OH)""",40,"38.3 - 41.8 (622)"
39069,"""Henry, (OH)""",34.5,"32.8 - 35.7 (637)"
39071,"""Highland, (OH)""",37.9,"35.8 - 38.2 (613)"
39073,"""Hocking, (OH)""",37.6,"35.8 - 38.2 (613)"
39075,"""Holmes, (OH)""",33.9,"32.8 - 35.7 (637)"
39077,"""Huron, (OH)""",35.2,"32.8 - 35.7 (637)"
39079,"""Jackson, (OH)""",37.6,"35.8 - 38.2 (613)"
39081,"""Jefferson, (OH)""",38,"35.8 - 38.2 (613)"
39083,"""Knox, (OH)""",33.3,"32.8 - 35.7 (637)"
39085,"""Lake, (OH)""",34.8,"32.8 - 35.7 (637)"
39087,"""Lawrence, (OH)""",41.7,"38.3 - 41.8 (622)"
39089,"""Licking, (OH)""",34.9,"32.8 - 35.7 (637)"
39091,"""Logan, (OH)""",36.4,"35.8 - 38.2 (613)"
39093,"""Lorain, (OH)""",36.2,"35.8 - 38.2 (613)"
39095,"""Lucas, (OH)""",37.8,"35.8 - 38.2 (613)"
39097,"""Madison, (OH)""",34,"32.8 - 35.7 (637)"
39099,"""Mahoning, (OH)""",37.3,"35.8 - 38.2 (613)"
39101,"""Marion, (OH)""",37.5,"35.8 - 38.2 (613)"
39103,"""Medina, (OH)""",32.4,"18.7 - 32.7 (646)"
39105,"""Meigs, (OH)""",40.2,"38.3 - 41.8 (622)"
39107,"""Mercer, (OH)""",35.1,"32.8 - 35.7 (637)"
39109,"""Miami, (OH)""",35.5,"32.8 - 35.7 (637)"
39111,"""Monroe, (OH)""",40.1,"38.3 - 41.8 (622)"
39113,"""Montgomery, (OH)""",34.6,"32.8 - 35.7 (637)"
39115,"""Morgan, (OH)""",41.4,"38.3 - 41.8 (622)"
39117,"""Morrow, (OH)""",36.5,"35.8 - 38.2 (613)"
39119,"""Muskingum, (OH)""",38.5,"38.3 - 41.8 (622)"
39121,"""Noble, (OH)""",42.6,"41.9 - 56.9 (624)"
39123,"""Ottawa, (OH)""",39.6,"38.3 - 41.8 (622)"
39125,"""Paulding, (OH)""",36.1,"35.8 - 38.2 (613)"
39127,"""Perry, (OH)""",36.6,"35.8 - 38.2 (613)"
39129,"""Pickaway, (OH)""",34.7,"32.8 - 35.7 (637)"
39131,"""Pike, (OH)""",39,"38.3 - 41.8 (622)"
39133,"""Portage, (OH)""",31,"18.7 - 32.7 (646)"
39135,"""Preble, (OH)""",36.2,"35.8 - 38.2 (613)"
39137,"""Putnam, (OH)""",33.5,"32.8 - 35.7 (637)"
39139,"""Richland, (OH)""",38,"35.8 - 38.2 (613)"
39141,"""Ross, (OH)""",38.8,"38.3 - 41.8 (622)"
39143,"""Sandusky, (OH)""",35.8,"35.8 - 38.2 (613)"
39145,"""Scioto, (OH)""",39,"38.3 - 41.8 (622)"
39147,"""Seneca, (OH)""",35.4,"32.8 - 35.7 (637)"
39149,"""Shelby, (OH)""",34.9,"32.8 - 35.7 (637)"
39151,"""Stark, (OH)""",34.9,"32.8 - 35.7 (637)"
39153,"""Summit, (OH)""",35.4,"32.8 - 35.7 (637)"
39155,"""Trumbull, (OH)""",38.9,"38.3 - 41.8 (622)"
39157,"""Tuscarawas, (OH)""",35.9,"35.8 - 38.2 (613)"
39159,"""Union, (OH)""",28.4,"18.7 - 32.7 (646)"
39161,"""Van Wert, (OH)""",36.7,"35.8 - 38.2 (613)"
39163,"""Vinton, (OH)""",39.2,"38.3 - 41.8 (622)"
39165,"""Warren, (OH)""",30.6,"18.7 - 32.7 (646)"
39167,"""Washington, (OH)""",37.9,"35.8 - 38.2 (613)"
39169,"""Wayne, (OH)""",34.8,"32.8 - 35.7 (637)"
39171,"""Williams, (OH)""",35.4,"32.8 - 35.7 (637)"
39173,"""Wood, (OH)""",30.4,"18.7 - 32.7 (646)"
39175,"""Wyandot, (OH)""",36.1,"35.8 - 38.2 (613)"
54007,"""Braxton, (WV)""",45.9,"41.9 - 56.9 (624)"
54011,"""Cabell, (WV)""",40,"38.3 - 41.8 (622)"
54013,"""Calhoun, (WV)""",50,"41.9 - 56.9 (624)"
54015,"""Clay, (WV)""",47.1,"41.9 - 56.9 (624)"
54017,"""Doddridge, (WV)""",43.6,"41.9 - 56.9 (624)"
54021,"""Gilmer, (WV)""",41.3,"38.3 - 41.8 (622)"
54035,"""Jackson, (WV)""",46,"41.9 - 56.9 (624)"
54051,"""Marshall, (WV)""",46,"41.9 - 56.9 (624)"
54053,"""Mason, (WV)""",47.4,"41.9 - 56.9 (624)"
54069,"""Ohio, (WV)""",39.1,"38.3 - 41.8 (622)"
54073,"""Pleasants, (WV)""",43,"41.9 - 56.9 (624)"
54079,"""Putnam, (WV)""",39.7,"38.3 - 41.8 (622)"
54085,"""Ritchie, (WV)""",47,"41.9 - 56.9 (624)"
54087,"""Roane, (WV)""",48.4,"41.9 - 56.9 (624)"
54095,"""Tyler, (WV)""",45.6,"41.9 - 56.9 (624)"
54103,"""Wetzel, (WV)""",45.4,"41.9 - 56.9 (624)"
54105,"""Wirt, (WV)""",46.2,"41.9 - 56.9 (624)"
54107,"""Wood, (WV)""",43,"41.9 - 56.9 (624)"
12011,"""Broward, (FL)""",35.2,"32.8 - 35.7 (637)"
12085,"""Martin, (FL)""",39.8,"38.3 - 41.8 (622)"
12086,"""Miami-Dade, (FL)""",32.3,"18.7 - 32.7 (646)"
12099,"""Palm Beach, (FL)""",36,"35.8 - 38.2 (613)"
12111,"""St. Lucie, (FL)""",39.4,"38.3 - 41.8 (622)"
24037,"""St. Mary's, (MD)""",33.3,"32.8 - 35.7 (637)"
24039,"""Somerset, (MD)""",41.8,"38.3 - 41.8 (622)"
24047,"""Worcester, (MD)""",41.1,"38.3 - 41.8 (622)"
37001,"""Alamance, (NC)""",36.8,"35.8 - 38.2 (613)"
37007,"""Anson, (NC)""",44.7,"41.9 - 56.9 (624)"
37013,"""Beaufort, (NC)""",42.7,"41.9 - 56.9 (624)"
37015,"""Bertie, (NC)""",49.1,"41.9 - 56.9 (624)"
37017,"""Bladen, (NC)""",44.7,"41.9 - 56.9 (624)"
37019,"""Brunswick, (NC)""",41.3,"38.3 - 41.8 (622)"
37025,"""Cabarrus, (NC)""",32.6,"18.7 - 32.7 (646)"
37029,"""Camden, (NC)""",35.8,"35.8 - 38.2 (613)"
37031,"""Carteret, (NC)""",39.4,"38.3 - 41.8 (622)"
37033,"""Caswell, (NC)""",43.7,"41.9 - 56.9 (624)"
37037,"""Chatham, (NC)""",37.9,"35.8 - 38.2 (613)"
37041,"""Chowan, (NC)""",45.9,"41.9 - 56.9 (624)"
37047,"""Columbus, (NC)""",44,"41.9 - 56.9 (624)"
37049,"""Craven, (NC)""",36.8,"35.8 - 38.2 (613)"
37051,"""Cumberland, (NC)""",34.2,"32.8 - 35.7 (637)"
37053,"""Currituck, (NC)""",34.9,"32.8 - 35.7 (637)"
37055,"""Dare, (NC)""",36.4,"35.8 - 38.2 (613)"
37057,"""Davidson, (NC)""",37.5,"35.8 - 38.2 (613)"
37059,"""Davie, (NC)""",37.3,"35.8 - 38.2 (613)"
37061,"""Duplin, (NC)""",44,"41.9 - 56.9 (624)"
37063,"""Durham, (NC)""",32.9,"32.8 - 35.7 (637)"
37065,"""Edgecombe, (NC)""",47,"41.9 - 56.9 (624)"
37067,"""Forsyth, (NC)""",36.2,"35.8 - 38.2 (613)"
37069,"""Franklin, (NC)""",39.7,"38.3 - 41.8 (622)"
37073,"""Gates, (NC)""",42.7,"41.9 - 56.9 (624)"
37077,"""Granville, (NC)""",39.8,"38.3 - 41.8 (622)"
37079,"""Greene, (NC)""",42.8,"41.9 - 56.9 (624)"
37081,"""Guilford, (NC)""",34.3,"32.8 - 35.7 (637)"
37083,"""Halifax, (NC)""",48.3,"41.9 - 56.9 (624)"
37085,"""Harnett, (NC)""",35.1,"32.8 - 35.7 (637)"
37091,"""Hertford, (NC)""",45.6,"41.9 - 56.9 (624)"
37093,"""Hoke, (NC)""",36.2,"35.8 - 38.2 (613)"
37095,"""Hyde, (NC)""",42.9,"41.9 - 56.9 (624)"
37101,"""Johnston, (NC)""",36.1,"35.8 - 38.2 (613)"
37103,"""Jones, (NC)""",45.6,"41.9 - 56.9 (624)"
37105,"""Lee, (NC)""",37.6,"35.8 - 38.2 (613)"
37107,"""Lenoir, (NC)""",44.7,"41.9 - 56.9 (624)"
37117,"""Martin, (NC)""",46.6,"41.9 - 56.9 (624)"
37123,"""Montgomery, (NC)""",41.4,"38.3 - 41.8 (622)"
37125,"""Moore, (NC)""",39.2,"38.3 - 41.8 (622)"
37127,"""Nash, (NC)""",41.8,"38.3 - 41.8 (622)"
37129,"""New Hanover, (NC)""",33.4,"32.8 - 35.7 (637)"
37131,"""Northampton, (NC)""",50.5,"41.9 - 56.9 (624)"
37133,"""Onslow, (NC)""",27.4,"18.7 - 32.7 (646)"
37135,"""Orange, (NC)""",28.3,"18.7 - 32.7 (646)"
37137,"""Pamlico, (NC)""",44.7,"41.9 - 56.9 (624)"
37139,"""Pasquotank, (NC)""",38.3,"38.3 - 41.8 (622)"
37141,"""Pender, (NC)""",38,"35.8 - 38.2 (613)"
37143,"""Perquimans, (NC)""",43.7,"41.9 - 56.9 (624)"
37145,"""Person, (NC)""",41.3,"38.3 - 41.8 (622)"
37147,"""Pitt, (NC)""",33.2,"32.8 - 35.7 (637)"
37151,"""Randolph, (NC)""",37.4,"35.8 - 38.2 (613)"
37153,"""Richmond, (NC)""",42.6,"41.9 - 56.9 (624)"
37155,"""Robeson, (NC)""",43.5,"41.9 - 56.9 (624)"
37157,"""Rockingham, (NC)""",41.4,"38.3 - 41.8 (622)"
37159,"""Rowan, (NC)""",38.5,"38.3 - 41.8 (622)"
37163,"""Sampson, (NC)""",41.2,"38.3 - 41.8 (622)"
37165,"""Scotland, (NC)""",43.2,"41.9 - 56.9 (624)"
37167,"""Stanly, (NC)""",37.6,"35.8 - 38.2 (613)"
37169,"""Stokes, (NC)""",38.8,"38.3 - 41.8 (622)"
37177,"""Tyrrell, (NC)""",45.1,"41.9 - 56.9 (624)"
37179,"""Union, (NC)""",32,"18.7 - 32.7 (646)"
37181,"""Vance, (NC)""",45.4,"41.9 - 56.9 (624)"
37183,"""Wake, (NC)""",30.2,"18.7 - 32.7 (646)"
37185,"""Warren, (NC)""",49.2,"41.9 - 56.9 (624)"
37187,"""Washington, (NC)""",48.8,"41.9 - 56.9 (624)"
37191,"""Wayne, (NC)""",40.3,"38.3 - 41.8 (622)"
37195,"""Wilson, (NC)""",41.4,"38.3 - 41.8 (622)"
45015,"""Berkeley, (SC)""",34.1,"32.8 - 35.7 (637)"
45019,"""Charleston, (SC)""",34.9,"32.8 - 35.7 (637)"
45025,"""Chesterfield, (SC)""",42.5,"41.9 - 56.9 (624)"
45027,"""Clarendon, (SC)""",48.2,"41.9 - 56.9 (624)"
45031,"""Darlington, (SC)""",45.4,"41.9 - 56.9 (624)"
45033,"""Dillon, (SC)""",47.2,"41.9 - 56.9 (624)"
45035,"""Dorchester, (SC)""",35.4,"32.8 - 35.7 (637)"
45041,"""Florence, (SC)""",42,"41.9 - 56.9 (624)"
45043,"""Georgetown, (SC)""",44.8,"41.9 - 56.9 (624)"
45051,"""Horry, (SC)""",41.7,"38.3 - 41.8 (622)"
45055,"""Kershaw, (SC)""",39.1,"38.3 - 41.8 (622)"
45061,"""Lee, (SC)""",49.8,"41.9 - 56.9 (624)"
45067,"""Marion, (SC)""",49,"41.9 - 56.9 (624)"
45069,"""Marlboro, (SC)""",47.2,"41.9 - 56.9 (624)"
45085,"""Sumter, (SC)""",42.5,"41.9 - 56.9 (624)"
45089,"""Williamsburg, (SC)""",50.3,"41.9 - 56.9 (624)"
51001,"""Accomack, (VA)""",42.6,"41.9 - 56.9 (624)"
51003,"""Albemarle, (VA)""",30.7,"18.7 - 32.7 (646)"
51005,"""Alleghany, (VA)""",41.3,"38.3 - 41.8 (622)"
51007,"""Amelia, (VA)""",40.3,"38.3 - 41.8 (622)"
51009,"""Amherst, (VA)""",38.2,"35.8 - 38.2 (613)"
51011,"""Appomattox, (VA)""",38.7,"38.3 - 41.8 (622)"
51015,"""Augusta, (VA)""",35.5,"32.8 - 35.7 (637)"
51017,"""Bath, (VA)""",42.1,"41.9 - 56.9 (624)"
51019,"""Bedford County, (VA)""",37.3,"35.8 - 38.2 (613)"
51023,"""Botetourt, (VA)""",35.5,"32.8 - 35.7 (637)"
51025,"""Brunswick, (VA)""",44.3,"41.9 - 56.9 (624)"
51029,"""Buckingham, (VA)""",41,"38.3 - 41.8 (622)"
51031,"""Campbell, (VA)""",35.4,"32.8 - 35.7 (637)"
51033,"""Caroline, (VA)""",36.3,"35.8 - 38.2 (613)"
51036,"""Charles City, (VA)""",45.4,"41.9 - 56.9 (624)"
51037,"""Charlotte, (VA)""",43.9,"41.9 - 56.9 (624)"
51041,"""Chesterfield, (VA)""",31.7,"18.7 - 32.7 (646)"
51045,"""Craig, (VA)""",37.3,"35.8 - 38.2 (613)"
51049,"""Cumberland, (VA)""",42.5,"41.9 - 56.9 (624)"
51053,"""Dinwiddie, (VA)""",39.6,"38.3 - 41.8 (622)"
51057,"""Essex, (VA)""",42.6,"41.9 - 56.9 (624)"
51063,"""Floyd, (VA)""",37.9,"35.8 - 38.2 (613)"
51065,"""Fluvanna, (VA)""",35.4,"32.8 - 35.7 (637)"
51067,"""Franklin County, (VA)""",39.6,"38.3 - 41.8 (622)"
51073,"""Gloucester, (VA)""",35.1,"32.8 - 35.7 (637)"
51075,"""Goochland, (VA)""",35.6,"32.8 - 35.7 (637)"
51079,"""Greene, (VA)""",35,"32.8 - 35.7 (637)"
51081,"""Greensville, (VA)""",43.3,"41.9 - 56.9 (624)"
51083,"""Halifax, (VA)""",45.5,"41.9 - 56.9 (624)"
51085,"""Hanover, (VA)""",33.7,"32.8 - 35.7 (637)"
51087,"""Henrico, (VA)""",35.6,"32.8 - 35.7 (637)"
51089,"""Henry, (VA)""",44.4,"41.9 - 56.9 (624)"
51093,"""Isle of Wight, (VA)""",36.4,"35.8 - 38.2 (613)"
51095,"""James City, (VA)""",34.2,"32.8 - 35.7 (637)"
51097,"""King and Queen, (VA)""",42.4,"41.9 - 56.9 (624)"
51099,"""King George, (VA)""",32.5,"18.7 - 32.7 (646)"
